hsa-let-7a-3p,7.36713,7.62953,6.40354,7.41222,8.46911,7.98417,7.53619,7.80495,7.62117,7.14604,7.31177,7.42286,7.94025,7.41783,7.56107,6.21046,7.84673,7.63278,7.86813,7.97948,8.28705,6.79594,8.06009
hsa-miR-148a-5p,3.60069,3.90664,4.11708,3.6601,3.20148,3.46596,3.95654,3.69215,3.49372,4.22598,3.98519,2.87449,3.63614,3.69695,3.10523,4.77845,3.30306,3.29995,3.67229,2.69544,4.22383,4.11909,3.26803
hsa-miR-148b-3p,10.688,10.8423,10.3106,10.8542,11.2577,11.0855,11.7173,10.9556,10.7533,10.4654,10.8878,10.8116,11.0756,10.8152,10.8838,10.431,10.8019,10.9283,10.9577,11.1707,11.0598,10.648,11.0387
hsa-miR-148b-5p,2.67251,2.62833,2.42985,2.77626,2.70417,2.33551,2.82234,2.02043,1.94268,1.34158,2.80411,1.96658,3.14207,2.49279,2.74244,2.56601,2.40352,3.11858,2.91482,3.10459,2.66982,2.17409,2.88719
hsa-miR-149-5p,5.34563,5.61081,5.5568,5.7186,5.39293,5.14603,5.02718,5.31942,5.58529,5.5985,5.65469,5.51484,5.68982,5.6921,5.52561,5.7224,5.40455,5.74715,5.33741,4.76369,5.46216,5.64543,5.61369
hsa-miR-150-5p,4.66873,4.87289,4.28689,4.68536,4.50183,4.27131,4.44236,5.06903,5.70202,4.44463,4.78989,4.86655,5.07953,4.88639,4.64497,4.45055,4.77181,4.8181,4.44063,4.6659,4.66405,4.54573,4.68563
hsa-miR-151a-3p,12.3375,12.5324,12.2357,12.4308,12.2779,11.9901,13.0496,12.3611,11.9113,12.2875,12.3873,12.1351,12.0636,12.4524,12.2511,12.4777,12.134,12.383,12.1583,12.1567,12.096,12.4511,12.1652
hsa-miR-151a-5p,4.87304,4.77822,4.88246,5.05371,4.92018,4.96982,4.75224,4.96009,4.77927,4.64295,4.65716,4.91541,4.6027,4.89137,4.90072,4.49727,4.84581,4.67185,4.90868,4.72152,5.04613,4.79161,4.87047
hsa-miR-151b,3.2719,3.15394,3.63895,3.46697,3.16992,3.54654,3.22106,3.02582,3.28841,3.34728,3.70355,3.16299,3.20317,3.12664,3.49851,3.57507,3.13796,3.35455,3.3475,3.22098,3.31845,3.41796,3.27008
hsa-miR-152,8.62806,8.56245,8.78658,8.65013,8.35122,8.27799,9.01127,8.38017,8.26414,8.63602,8.54043,8.60241,8.70431,8.31379,8.51145,9.10861,8.29687,8.41484,8.32098,8.36721,8.22952,8.68515,8.19266
hsa-miR-153,4.53911,4.13492,3.41843,4.12388,4.75877,4.24961,4.46972,4.61153,4.10345,3.44062,4.18883,4.04264,4.84238,4.16805,4.0732,3.90992,4.53493,4.38341,4.40475,4.35668,4.41376,4.37531,4.11741
hsa-miR-154-3p,4.05418,4.56417,3.2098,4.22175,4.30002,4.33802,4.02598,4.66646,4.53902,3.86697,3.89656,3.62265,4.27735,4.5528,4.51438,3.50697,4.15371,4.58439,4.52224,4.39256,4.40204,3.86212,4.90146
hsa-miR-154-5p,6.62088,6.51056,6.6076,6.34364,6.54613,6.55532,6.89044,6.95555,6.97188,6.71168,6.5699,6.8041,6.78845,6.42258,6.82941,6.57757,6.68887,6.78144,6.78745,6.85979,6.89781,6.75425,6.97071
hsa-miR-155-5p,4.61394,5.19854,4.18134,4.59558,5.10599,4.69533,5.4165,5.42809,5.0854,5.12608,5.01208,4.85677,5.01064,4.95692,4.98387,4.04222,4.92571,5.11448,5.36461,5.29343,5.60736,4.9679,5.35041
hsa-miR-15a-5p,4.6651,4.92368,4.67206,5.10835,5.03905,6.56123,5.23526,4.85394,5.16561,4.89507,4.83909,6.13261,5.07609,4.78835,4.74706,5.08101,5.1186,5.28809,4.67234,5.11865,5.15262,4.77788,5.36904
hsa-miR-15b-3p,2.85495,3.35154,3.1932,3.22696,4.37329,6.04752,3.66842,3.89357,3.51104,3.61899,3.68379,5.49162,3.74141,3.04012,3.14764,3.14178,3.59878,3.6362,3.5242,3.78495,4.11401,3.28178,4.67569
hsa-miR-15b-5p,3.17272,3.58661,2.99161,3.23462,4.32879,6.40571,3.58163,3.58801,3.92097,3.03115,3.13244,5.47797,3.99186,2.52096,3.80966,2.07786,3.49013,4.03717,3.48392,3.85464,3.67677,2.82168,5.02665
hsa-miR-16-2-3p,4.52917,4.60041,3.56573,4.2133,5.20667,8.95583,4.27577,5.3429,5.6736,4.35488,5.81479,8.27746,5.43293,4.25985,3.78852,3.13654,5.67919,6.00833,3.95536,4.34545,5.22366,3.78704,6.87322
hsa-miR-16-5p,10.4845,10.6858,10.1539,10.6611,10.7467,11.0871,10.5129,11.0083,10.6697,10.3829,10.5288,10.8441,10.7547,10.5969,10.6653,10.223,10.6372,10.7204,10.642,10.704,10.8466,10.446,10.8426
hsa-miR-17-5p,4.47347,4.5393,4.39383,4.5272,4.61567,6.05755,4.51666,5.2497,4.53355,5.53188,5.3108,6.1617,4.94775,4.49443,5.24626,4.60674,4.41104,5.09402,4.3898,3.92135,4.6839,4.32374,4.96736
hsa-miR-181a-2-3p,5.85153,5.76382,5.6129,5.81982,5.79231,6.06318,5.58048,5.77447,6.01978,5.76325,5.56043,5.73183,5.81498,6.14604,5.62981,5.84531,5.73897,6.13043,5.84305,5.78952,5.76304,5.68818,5.93667
hsa-miR-181a-3p,7.7156,7.45668,7.85498,7.55825,7.25691,7.11015,7.1971,7.31406,7.49066,7.58421,7.37387,7.44426,7.43885,7.61214,7.48095,7.8823,7.3092,7.42773,7.38186,7.28873,7.02149,7.69151,7.2334
hsa-miR-181a-5p,15.483,15.4083,15.5521,15.3851,14.9661,15.0034,15.0269,15.186,15.4425,15.306,15.284,15.2954,15.2476,15.4439,15.4319,15.5029,15.1434,15.2246,15.2679,15.2322,15.1088,15.4226,15.1167
hsa-miR-181b-3p,4.62922,4.09084,4.51523,4.53293,4.50298,4.0321,4.5268,4.30194,4.07749,4.36722,4.15563,3.97001,4.82146,3.96248,4.03824,4.92073,4.19571,4.01307,4.22002,4.50089,4.32288,3.7763,4.64576
hsa-miR-181b-5p,15.2761,15.1643,15.1926,15.1192,15.0614,14.9207,15.0661,15.0081,15.2934,15.1228,15.1325,15.1566,15.2188,15.198,15.2404,15.1951,15.0308,15.0227,15.2518,15.3538,15.1286,15.0562,15.195
hsa-miR-181c-3p,7.24879,7.38148,7.43259,7.26241,6.71193,6.41181,7.11524,7.25696,6.7803,7.14847,7.01998,6.8771,7.00615,7.05275,6.83656,7.28028,6.77783,6.75587,6.91947,6.66258,6.44616,7.17268,6.73804
hsa-miR-181c-5p,6.91025,6.85703,6.77802,6.71704,6.22541,6.34982,6.17218,6.55344,6.66316,6.78059,6.55305,6.67648,6.69745,6.56927,6.71508,6.55234,6.60048,6.75179,6.58956,6.34996,6.50347,6.89882,6.29494
hsa-miR-181d,11.1595,11.0404,11.1011,11.0261,10.8966,10.6494,11.1447,10.8487,10.8858,11.0198,10.99,10.9737,11.2055,10.9514,11.0678,11.1889,10.8054,10.8039,10.9905,11.0566,10.8988,11.0377,10.7309
hsa-miR-182-5p,4.50964,3.78497,3.24147,4.34773,4.46032,6.86488,5.10257,4.07272,4.59483,4.75928,4.54023,5.75778,5.04766,3.739,4.77057,4.65996,4.39292,4.55613,4.52838,4.99026,6.32183,3.99393,5.04495
hsa-miR-183-5p,4.07382,4.23723,3.74955,4.43887,4.717,6.50836,4.95478,4.66668,4.03206,5.32041,4.65028,5.61704,4.70245,4.08483,4.54954,4.29442,4.45065,4.50755,4.59885,4.03873,5.9157,3.64826,5.02644
hsa-miR-184,2.62435,2.32128,4.1959,4.21699,2.93607,3.08553,3.61364,3.1185,2.54358,4.33391,2.70041,3.26355,3.70698,3.29285,4.35217,2.89335,2.55627,3.21865,3.13199,3.3639,5.33044,3.2095,2.58098
hsa-miR-185-3p,6.63186,6.71749,6.99036,6.68798,6.26403,6.38345,6.69636,6.6387,6.39418,6.71554,6.64091,6.68057,6.56467,6.80611,6.4982,6.98429,6.61808,6.41706,6.362,6.29474,6.42911,6.79612,6.35098
hsa-miR-185-5p,10.7399,10.7469,10.8061,10.6477,10.3957,10.8869,10.4972,10.5904,10.3075,10.8475,10.723,10.8987,10.8083,10.6562,10.6488,10.7468,10.3474,10.4305,10.4191,10.1692,10.5093,10.7531,10.2064
hsa-miR-186-5p,9.3556,9.60338,9.37524,9.58398,9.15977,9.24978,9.32817,9.66583,9.08125,9.55814,9.43639,9.36847,9.21127,9.43499,9.36897,9.60166,9.35783,9.36395,9.0355,8.75224,9.13501,9.49311,8.88583
hsa-miR-187-3p,5.64058,5.74454,5.86499,5.35034,5.48612,5.40908,5.46751,5.55079,5.16029,5.81065,5.65604,5.46796,5.7436,5.66982,5.56167,5.78301,5.30883,5.26551,5.54766,5.01929,5.34598,6.00312,5.20872
hsa-miR-187-5p,3.74555,3.61452,3.47045,3.59668,3.28444,2.94378,3.29267,3.53874,3.99585,3.23557,3.57522,3.53332,3.54531,3.68707,3.88113,3.78646,3.77144,3.05602,3.75917,2.90655,3.45691,3.50447,3.56891
hsa-miR-188-5p,5.76571,5.65933,5.84507,5.54891,5.36951,5.39742,5.67195,5.67042,5.68422,5.56779,5.27328,5.90235,5.90768,5.6788,5.84861,5.88248,5.635,5.75228,5.67412,5.71232,5.87881,5.55025,5.30636
hsa-miR-190b,4.50876,4.56104,4.22003,4.79392,5.0233,4.49244,5.0741,4.84051,4.00772,4.68027,4.63415,4.60146,4.3645,4.46917,4.81906,4.0144,4.81209,4.28717,4.57,4.56333,4.8203,4.59251,4.85106
hsa-miR-1911-3p,3.17884,3.23261,3.65113,2.91025,2.56118,2.97851,3.07117,3.13242,2.31431,2.92274,3.56401,2.6319,2.77894,2.79592,2.87199,2.93807,2.54628,2.54334,2.35799,2.63962,2.50752,3.04506,2.72489
hsa-miR-1911-5p,3.56143,3.07902,1.92178,3.16906,3.17346,2.54599,3.47164,3.47006,3.33642,2.52379,2.41893,3.14934,3.07489,3.4121,2.916,3.04335,2.22026,3.11529,2.67691,2.9518,3.3063,2.36046,3.15448
hsa-miR-1912,2.46621,3.07823,2.60111,3.19855,2.81497,2.54702,3.15607,2.43887,3.08797,2.30983,2.97957,2.6538,2.51976,2.70384,2.60141,2.92763,2.41326,3.01084,2.98428,2.77763,2.73492,3.34157,3.29121
hsa-miR-191-3p,6.28428,6.03994,6.38262,6.21273,5.96261,5.74011,5.67165,6.12508,5.84099,6.28896,6.20074,5.95619,5.60914,6.24468,6.23281,5.95508,6.22494,6.1976,5.84348,5.69788,6.10135,5.97787,5.71785
hsa-miR-191-5p,9.89489,10.0799,9.94271,9.98368,9.92037,10.216,10.0717,10.2274,10.0508,10.4477,10.1644,10.2011,9.99732,9.99082,9.94838,9.95047,9.93815,10.1043,9.97113,9.83415,10.1861,10.1187,10.1784
hsa-miR-192-5p,7.53749,7.67132,7.16664,7.0827,7.92216,8.67205,7.48561,9.32752,7.09844,8.75858,8.70642,7.8312,8.91665,7.64183,7.61644,7.41037,7.16066,7.47561,7.24763,7.15473,8.29954,7.82944,7.8705
hsa-miR-193a-5p,5.47965,5.65202,5.82653,5.36953,4.85642,5.56039,5.31714,5.9272,5.80271,6.16114,5.7801,5.42819,5.81509,5.6637,5.69883,7.2011,4.93922,5.47932,5.23417,4.73797,5.82877,6.07742,5.09025
hsa-miR-193b-3p,5.64335,5.40603,5.50847,5.32616,4.73938,4.86977,5.3712,5.07588,4.93214,5.0378,5.21516,5.13784,5.10878,4.89799,5.24607,4.63169,5.11462,4.67408,5.22391,5.08011,5.01906,5.4285,4.93696
hsa-miR-193b-5p,4.81836,4.40459,5.14283,4.37076,3.70685,3.82066,3.89772,4.22731,4.75472,4.75169,4.45243,4.56849,4.42566,4.11813,4.6559,5.01617,4.40631,4.13399,3.39856,4.45711,4.23693,4.63842,4.04099
hsa-miR-194-5p,4.73513,5.17176,4.79834,5.04012,5.23928,6.43206,5.46654,6.11428,4.9797,5.50723,5.8803,5.5507,5.62981,5.26375,5.19967,4.94973,4.93863,5.47702,5.20189,5.12316,5.45198,5.15272,5.60204
hsa-miR-195-3p,4.93198,5.44812,4.88027,4.82927,5.42408,5.0723,5.67585,5.44754,4.50225,4.79313,5.31887,4.84936,4.81006,5.18595,5.28092,5.24114,5.319,5.28669,5.27561,5.34355,5.49942,4.8287,5.22592
hsa-miR-195-5p,6.17544,6.54061,5.37502,6.5733,6.94499,6.30347,6.55729,6.70399,6.0996,5.85188,6.33576,6.29442,6.49522,6.30811,6.69441,5.6869,6.24085,6.51022,6.43276,6.48218,6.81287,5.88921,6.55626
hsa-miR-197-3p,3.28538,3.4375,2.60649,3.27326,3.5606,3.80977,3.04503,3.79487,3.25294,3.29853,3.93379,3.30401,3.5254,3.30807,3.07664,3.91827,2.7684,3.21783,3.25742,3.7581,4.12092,2.99707,3.78551
hsa-miR-199a-3p,7.82084,7.94299,7.44494,7.95357,8.14286,7.88548,8.06816,7.98191,7.90958,7.63777,7.7333,7.72484,8.17184,7.8366,7.8327,8.04923,7.84821,7.81,7.97018,8.21441,8.17791,7.79627,8.02474
hsa-miR-199a-5p,5.50595,5.70392,5.16751,5.95609,5.38872,5.44301,5.46281,5.70649,5.19932,6.19124,5.60965,5.5797,5.28135,5.46391,5.20857,5.10004,5.32067,5.5163,5.40899,5.46422,5.50907,5.48788,6.06973
hsa-miR-199b-3p,6.82373,6.94725,6.45105,6.96057,7.14707,6.89087,7.07213,6.98387,6.91327,6.6467,6.73921,6.73079,7.17777,6.84192,6.83535,7.05102,6.85647,6.81592,6.97056,7.22036,7.18418,6.80456,7.03147
hsa-miR-199b-5p,4.27296,4.75271,3.93993,4.40166,4.34691,4.52071,4.10024,4.84369,4.38158,4.15328,4.22351,4.01186,4.59541,4.36898,4.30107,3.43292,4.2651,4.19807,3.91954,4.39031,4.28579,4.03186,4.64583
hsa-miR-19a-3p,4.58547,4.59806,4.29164,4.58654,4.86196,6.07821,4.49826,4.41421,4.85149,4.6503,4.44699,5.50684,5.00733,4.48034,4.46882,4.51203,4.53306,4.90879,4.52263,4.4519,5.08167,4.50576,4.79652
hsa-miR-19b-3p,7.36678,7.33478,7.23755,7.31649,7.35208,8.23049,7.58256,7.68252,7.12484,7.73132,7.32267,8.02404,7.76651,7.19447,7.43547,7.32929,7.32861,7.58581,7.23544,6.95042,7.63577,7.46659,7.20617
hsa-miR-200a-3p,8.36821,8.55522,7.98375,8.46796,8.5545,7.90282,8.61958,8.72527,8.15917,8.68001,8.29031,8.16956,8.35579,8.37374,8.30654,8.17592,8.36952,8.46614,8.38458,8.54558,8.84403,8.19157,8.57219
hsa-miR-200b-3p,2.31765,3.64985,1.96173,3.37894,3.01412,3.00151,3.63356,4.26756,3.11399,4.90144,3.23137,2.6947,3.35273,3.01534,3.0046,4.46069,1.70355,2.72069,3.3223,3.21423,4.46302,3.40016,3.19617
hsa-miR-200c-3p,1.83636,2.91303,2.15465,2.46037,2.72823,3.04645,2.56704,3.5192,2.6805,3.82118,3.10018,2.84361,2.45291,2.50565,2.52741,4.2225,1.87545,3.73222,2.80913,2.40368,4.17834,2.325,3.25089
hsa-miR-203a,5.42462,5.66148,5.25935,5.30989,5.52989,5.41259,5.68787,5.57013,4.82096,5.54583,5.49988,5.11262,5.36536,5.36529,5.14288,5.15773,5.2698,5.57588,5.81494,5.85006,5.54006,5.16797,5.5621
hsa-miR-204-3p,9.37688,9.05415,9.78719,9.06287,8.64702,8.82949,9.1256,8.71668,9.2122,9.45352,9.14142,9.20248,8.96321,9.1565,9.19875,9.65157,8.99931,9.15211,9.07681,8.91994,8.77275,9.39781,8.88067
hsa-miR-204-5p,6.2377,6.76852,5.68201,6.47835,6.7143,6.47566,6.34966,7.20127,6.40823,6.05541,6.44877,6.2478,6.24713,6.71216,6.37123,6.14969,6.70421,6.61585,6.39618,6.36929,6.73262,6.65368,6.70329
hsa-miR-206,9.3221,9.7192,9.184,9.56756,9.29206,8.81963,9.43971,9.40983,8.73623,9.53201,9.35882,9.21579,9.22816,9.66894,9.38569,9.025,9.31649,9.47183,9.3046,9.27259,9.1167,9.36128,9.12621
hsa-miR-20a-5p,6.14904,6.53144,5.51614,6.42996,7.438,8.66237,6.54181,7.28573,6.40654,6.69642,6.97927,7.88832,6.99302,6.4672,6.71699,5.27981,6.88312,6.82833,6.76527,6.75896,7.43399,5.74252,7.39075
hsa-miR-20b-5p,3.20026,2.94248,3.36345,2.72438,3.71131,5.57119,3.17406,4.01172,3.33761,3.7648,4.04325,5.42158,3.95956,3.43156,3.45776,2.72666,3.37058,3.68068,3.55521,3.33536,4.02253,2.6863,4.24745
hsa-miR-210,6.53954,6.1893,6.91849,6.076,5.76725,6.52711,6.20329,6.25966,6.09234,6.70013,6.34214,6.28049,6.36182,6.20877,6.18003,6.77814,6.11087,6.04953,5.90069,5.86579,6.44442,6.68324,5.92935
hsa-miR-2113,4.63884,4.8577,4.93787,4.41601,4.5283,4.22195,5.21039,4.65626,4.25754,4.77428,4.78585,4.78385,4.2975,4.84371,4.34389,4.98497,4.67674,4.45211,4.89856,4.3897,4.80749,4.81382,4.43307
hsa-miR-212-3p,6.58953,6.84271,6.30918,6.60675,7.06699,6.86945,6.84975,7.48266,6.86268,6.74941,6.49826,6.67224,6.73082,6.77959,6.71388,6.4968,6.95503,6.8665,7.01065,6.76451,7.1582,6.887,7.24231
hsa-miR-212-5p,7.09152,7.25495,7.12544,7.18841,7.16792,6.82712,6.93319,7.38792,6.99101,7.15843,7.21951,6.805,6.94678,7.23941,7.09759,6.4821,7.08981,7.19995,7.09222,7.06255,7.16744,7.03351,7.17015
hsa-miR-21-3p,3.09443,3.27269,2.89008,3.37503,3.01203,3.88067,3.64561,3.83874,3.777,4.44595,3.0016,4.0355,3.3062,3.02761,3.13513,5.10097,3.07049,3.05999,3.23504,1.95165,3.89713,3.77766,3.27278
hsa-miR-214-3p,2.29177,2.52888,1.91447,2.41087,2.9367,2.065,1.93448,2.34186,2.53726,2.14057,2.38833,2.53217,3.02599,1.85733,3.47352,2.61826,2.9274,2.92247,2.71317,2.60452,2.11833,2.23432,2.67597
hsa-miR-215,3.55792,3.73629,2.20408,2.4557,4.06379,2.66025,2.85224,3.54681,2.43192,2.70846,3.82417,2.85686,4.7147,2.21556,3.24523,3.77831,1.70357,3.28659,2.5503,2.78527,2.92507,2.98966,3.33396
hsa-miR-21-5p,14.1966,14.256,13.7757,14.2517,14.4123,14.3361,14.3955,14.3599,14.1696,14.1855,14.1826,14.2786,14.5553,14.1153,14.299,14.1862,14.1073,14.2501,14.3252,14.5422,14.5226,14.1017,14.3434
hsa-miR-216a-5p,3.00827,3.57607,3.25415,3.46786,2.83781,3.15672,2.03886,3.60539,2.76668,3.48935,3.2771,1.74794,3.17879,3.04455,2.98689,3.63855,2.94381,3.23555,3.33294,3.1934,5.69279,3.12403,2.63116
hsa-miR-216b,4.90592,4.92096,4.54146,4.83588,4.63434,4.25236,4.34683,4.49477,4.4721,4.44801,4.87748,4.22764,4.50006,4.53001,4.82871,4.40846,4.65326,4.91552,4.37462,4.49091,6.48951,4.59715,4.53952
hsa-miR-217,5.29286,4.94048,4.41562,4.74734,4.70825,4.97066,5.07076,4.88101,4.60368,5.28579,4.95956,4.95032,4.94637,4.93139,5.20446,4.94537,4.87538,5.08804,4.69906,5.12618,8.05691,5.04373,4.83515
hsa-miR-218-5p,11.4822,11.6268,11.0922,11.5089,12.1064,11.5179,12.1488,11.889,11.1797,11.4323,11.4568,11.4188,11.9532,11.4992,11.6375,11.0682,11.4806,11.6156,11.6981,11.7825,11.8993,11.4205,11.711
hsa-miR-219-2-3p,12.7755,12.5854,13.0626,12.5524,12.2911,12.1021,12.5318,12.2293,12.1472,12.8635,12.5889,12.4149,12.5187,12.4993,12.4875,12.8137,12.3633,12.371,12.3276,12.0201,12.1481,12.7674,11.9892
hsa-miR-219-5p,8.1201,7.76548,7.93076,7.80893,7.50073,7.53771,7.149,7.48266,7.23959,7.66112,7.57773,7.56928,8.27001,7.55077,7.79387,8.11882,7.64275,7.54849,7.49935,7.46611,7.65203,7.85566,6.86737
hsa-miR-221-3p,12.1522,12.1792,12.1808,12.1832,12.012,11.9135,12.3176,12.2582,12.2655,12.0686,12.0373,12.1,12.1054,12.2097,12.2292,12.0717,12.0978,12.1846,12.0944,12.1338,12.1759,12.2253,12.0827
hsa-miR-221-5p,5.55214,5.94261,5.5114,5.98717,6.11257,5.66851,5.71317,6.02699,5.48259,5.6056,5.93249,5.46613,5.91296,5.85245,6.04471,5.11229,5.91197,5.6621,5.6424,5.53271,5.86823,5.776,5.86748
hsa-miR-222-3p,11.0317,11.1931,10.8373,11.0472,11.052,10.9757,11.1048,11.2251,11.2448,10.9939,11.179,11.0009,10.9557,11.1854,11.1404,10.8618,11.1833,11.2306,11.2381,11.2104,11.2425,10.9695,11.2579
hsa-miR-223-3p,4.40054,5.32763,3.74587,5.16591,4.81453,6.00457,5.03813,5.37689,5.91983,6.20564,4.60812,4.88303,5.5113,4.26387,4.78283,4.43564,4.53913,5.65819,4.88113,4.32852,4.65166,4.29312,6.08769
hsa-miR-223-5p,4.29282,5.71583,4.35867,5.58516,5.65355,5.33341,6.16967,4.67577,6.73847,5.08118,4.92769,4.98402,6.13851,4.75409,4.59682,5.17416,4.2131,5.33956,5.32924,4.98214,4.67307,4.51949,6.58754
hsa-miR-22-3p,15.8242,15.4842,16.1744,15.6404,15.1803,15.3293,15.3907,15.231,15.6197,15.9035,15.5684,15.7706,15.6138,15.517,15.6374,16.1698,15.4661,15.5428,15.4482,15.3726,15.3314,15.8936,15.0825
hsa-miR-224-5p,3.34595,3.36416,3.09634,3.38837,2.91219,3.3393,2.44768,4.22181,2.53111,3.90028,3.13363,2.37548,2.08316,3.18021,2.89934,3.8837,2.94017,3.03082,3.01772,2.76708,3.74084,2.29385,3.85284
hsa-miR-22-5p,8.24606,7.94978,8.25909,8.21437,8.29261,8.22163,8.44775,8.00224,8.16685,8.10623,8.02869,8.20178,8.48054,8.02596,8.3615,8.22783,8.06184,8.13815,8.2625,8.29349,8.253,8.07195,8.17166
hsa-miR-23a-3p,10.3101,10.482,9.87278,10.3651,10.8509,10.6078,10.925,10.5991,10.7331,10.453,10.4316,10.3486,10.4824,10.4729,10.5209,9.94572,10.4621,10.5997,10.7373,10.8506,10.934,10.1993,11.2082
hsa-miR-23b-3p,8.28206,8.43051,7.81162,8.33684,8.86396,8.6683,9.24945,8.82247,8.36214,8.36574,8.34988,8.33162,8.43652,8.41362,8.47315,7.8536,8.27187,8.41584,8.71506,8.77525,8.95284,8.22679,9.17669
hsa-miR-23b-5p,4.98849,4.89224,5.06569,4.97988,4.96574,4.76677,4.22196,5.03077,5.12449,5.10373,4.7425,5.00631,4.87228,5.24064,4.6876,5.1365,4.7385,4.8378,4.87777,4.98392,4.55003,4.98031,5.01105
hsa-miR-24-1-5p,4.26812,4.74999,4.06101,4.50099,5.34855,4.88048,4.64351,4.9481,4.68413,4.02081,4.38304,4.04188,4.22774,4.72913,4.65984,3.82248,4.87734,4.99667,5.16391,4.80929,5.22024,4.50054,4.62777
hsa-miR-24-2-5p,5.05048,4.94897,4.302,4.45193,4.74235,4.35837,4.8837,4.91572,4.82948,4.97321,5.15058,4.28324,4.21849,4.8645,4.47167,4.62831,5.0644,5.00011,4.77536,4.76098,5.07862,3.90118,4.94371
hsa-miR-24-3p,13.56,13.488,13.4423,13.4577,13.9448,13.6329,13.9623,13.5608,13.6127,13.6732,13.6253,13.6552,13.6635,13.524,13.7011,13.4106,13.5279,13.7957,13.6779,13.8475,13.7629,13.4721,13.8186
